total
"R$2,692"
"R$2,587"
"R$5,804"
"R$3,380"
"R$4,124"
"R$2,555"
"R$8,496"
"R$1,807"
"R$2,939"
"R$5,080"
"R$4,124"
"R$2,046"
"R$2,010"
"R$3,198"
"R$4,979"
"R$2,186"
"R$3,588"
"R$3,865"
"R$4,001"
"R$1,516"
"R$7,061"
"R$1,431"
"R$2,013"
"R$3,483"
"R$2,267"
"R$10,520"
"R$6,595"
"R$5,160"
"R$21,690"
"R$8,887"
"R$3,399"
"R$3,532"
"R$5,917"
"R$23,160"
"R$9,889"
"R$9,638"
"R$1,621"
"R$6,994"
"R$5,835"
"R$6,441"
"R$2,280"
"R$3,892"
"R$4,896"
"R$3,072"
"R$2,433"
"R$23,340"
"R$4,239"
"R$8,950"
"R$2,560"
"R$4,620"
"R$4,317"
"R$5,235"
"R$2,687"
"R$5,618"
"R$2,538"
"R$10,030"
"R$4,307"
"R$2,558"
"R$20,150"
"R$2,168"
"R$7,996"
"R$3,403"
"R$2,944"
"R$9,577"
"R$12,800"
"R$1,243"
"R$2,387"
R$809
"R$4,376"
"R$12,210"
"R$3,794"
"R$2,220"
"R$3,076"
"R$8,975"
"R$1,742"
"R$1,920"
"R$8,737"
"R$2,215"
"R$4,626"
"R$9,120"
"R$1,523"
"R$9,770"
"R$16,460"
"R$7,722"
"R$7,300"
"R$2,543"
"R$4,966"
"R$11,610"
"R$3,014"
"R$2,523"
"R$2,589"
"R$9,713"
"R$2,707"
"R$3,186"
"R$18,090"
"R$19,430"
"R$1,117"
"R$2,984"
"R$7,720"
"R$12,030"
"R$4,697"
"R$9,326"
"R$1,739"
"R$1,053"
"R$8,413"
"R$6,098"
"R$7,497"
"R$8,590"
"R$2,754"
"R$10,620"
"R$13,310"
"R$3,040"
"R$2,191"
"R$5,201"
"R$2,393"
"R$3,217"
"R$2,031"
"R$2,743"
"R$9,999"
"R$5,858"
"R$11,770"
"R$11,400"
"R$2,486"
"R$5,441"
"R$6,556"
"R$3,718"
"R$5,004"
"R$15,050"
"R$1,054"
"R$16,820"
"R$18,160"
"R$4,123"
"R$7,606"
"R$3,951"
"R$24,880"
"R$3,707"
"R$2,166"
"R$17,300"
"R$6,361"
"R$3,835"
"R$4,093"
"R$4,618"
"R$2,555"
"R$2,688"
"R$9,438"
"R$2,440"
"R$5,458"
"R$7,682"
"R$4,262"
"R$1,670"
"R$6,888"
"R$1,108"
"R$2,651"
"R$11,300"
"R$9,531"
"R$4,470"
"R$6,033"
"R$11,440"
"R$3,535"
"R$11,680"
"R$3,561"
"R$1,114"
"R$16,790"
"R$6,575"
"R$1,773"
"R$1,418"
"R$7,200"
"R$4,297"
"R$4,046"
"R$4,956"
"R$10,620"
"R$3,593"
"R$5,127"
"R$4,007"
"R$18,680"
"R$18,160"
"R$14,530"
"R$20,250"
"R$6,069"
"R$7,474"
"R$3,529"
"R$9,128"
"R$16,920"
"R$14,510"
"R$18,580"
"R$8,485"
"R$4,047"
"R$9,387"
"R$2,220"
"R$5,482"
"R$3,631"
"R$3,958"
"R$14,960"
"R$10,990"
"R$15,200"
"R$15,000"
"R$15,150"
"R$3,998"
"R$3,801"
"R$2,339"
"R$4,217"
"R$18,310"
"R$8,646"
"R$1,600"
"R$11,320"
"R$27,830"
R$944
"R$1,650"
"R$13,880"
"R$1,623"
"R$3,499"
"R$10,340"
"R$9,983"
"R$2,666"
"R$6,340"
"R$9,217"
"R$6,026"
"R$20,930"
"R$10,970"
"R$3,518"
"R$1,187"
"R$21,790"
"R$3,032"
"R$5,305"
"R$1,952"
"R$1,167"
"R$12,920"
"R$17,690"
"R$1,748"
"R$2,639"
"R$1,296"
"R$1,575"
"R$2,684"
"R$3,804"
"R$4,277"
"R$2,116"
"R$1,591"
"R$2,105"
"R$2,927"
"R$1,646"
"R$1,917"
"R$6,238"
"R$5,551"
"R$3,823"
"R$1,606"
"R$5,032"
"R$19,040"
"R$12,350"
"R$3,065"
"R$4,757"
R$861
"R$4,707"
"R$12,150"
"R$1,078"
"R$3,591"
"R$9,205"
"R$1,167"
"R$15,830"
"R$8,259"
"R$10,460"
"R$3,504"
"R$19,130"
"R$3,048"
"R$3,965"
"R$8,600"
"R$2,254"
"R$8,007"
"R$4,534"
"R$4,411"
"R$15,230"
"R$1,681"
"R$2,763"
"R$2,446"
"R$4,697"
"R$3,250"
"R$1,621"
"R$20,770"
"R$1,869"
"R$15,160"
"R$8,621"
"R$3,005"
"R$2,689"
"R$3,226"
"R$16,440"
"R$3,884"
"R$9,644"
"R$18,760"
"R$2,187"
"R$4,665"
"R$5,464"
R$948
"R$4,692"
"R$2,562"
"R$5,528"
"R$3,111"
"R$9,786"
"R$2,218"
"R$1,422"
"R$3,993"
"R$19,450"
"R$3,031"
"R$9,821"
"R$3,086"
"R$8,382"
"R$12,730"
"R$13,060"
"R$2,701"
"R$7,881"
"R$5,682"
"R$13,680"
"R$4,103"
"R$2,606"
"R$1,117"
"R$1,675"
"R$3,323"
"R$1,937"
"R$4,498"
"R$1,464"
"R$8,621"
"R$14,060"
"R$4,174"
"R$1,175"
"R$8,955"
"R$4,412"
"R$17,590"
"R$18,820"
"R$3,316"
"R$1,777"
"R$1,216"
"R$5,714"
"R$2,455"
"R$7,161"
"R$5,054"
"R$3,862"
"R$5,692"
"R$2,725"
"R$3,299"
"R$4,612"
"R$14,910"
"R$3,073"
"R$3,528"
"R$2,421"
"R$4,239"
"R$2,242"
"R$5,230"
"R$11,080"
"R$3,101"
"R$4,910"
"R$4,338"
"R$4,950"
"R$5,795"
"R$10,820"
"R$5,420"
"R$9,162"
"R$14,600"
"R$4,175"
"R$9,614"
"R$4,850"
"R$14,200"
"R$15,220"
"R$9,293"
"R$13,360"
"R$8,015"
"R$3,452"
"R$9,112"
"R$14,370"
"R$6,700"
"R$9,970"
"R$3,539"
"R$2,863"
R$991
"R$1,289"
"R$2,015"
"R$6,973"
"R$11,010"
"R$1,735"
"R$1,816"
"R$2,113"
"R$3,038"
"R$4,901"
"R$5,407"
"R$7,011"
"R$2,116"
"R$6,106"
R$989
"R$2,706"
"R$11,190"
"R$3,430"
"R$10,400"
"R$17,090"
"R$3,153"
"R$2,234"
"R$2,132"
"R$1,678"
"R$3,732"
"R$3,033"
"R$10,500"
"R$7,899"
"R$6,483"
"R$3,112"
"R$4,067"
"R$7,903"
"R$2,534"
"R$11,360"
"R$5,201"
"R$6,464"
"R$2,414"
R$993
"R$23,120"
"R$2,435"
"R$6,159"
"R$7,273"
"R$2,213"
"R$2,301"
"R$7,256"
"R$4,300"
"R$1,431"
"R$5,458"
"R$2,105"
"R$2,928"
"R$2,979"
"R$3,489"
"R$2,910"
"R$13,100"
"R$13,810"
"R$5,268"
"R$2,475"
"R$4,528"
"R$7,363"
"R$8,318"
"R$10,280"
"R$10,330"
"R$1,445"
"R$7,193"
"R$2,494"
"R$5,132"
"R$18,310"
"R$2,887"
"R$1,688"
"R$2,487"
"R$4,455"
"R$16,410"
"R$18,850"
"R$15,960"
"R$2,727"
"R$28,490"
"R$16,620"
"R$2,755"
"R$13,850"
"R$1,744"
"R$2,551"
"R$15,370"
"R$1,317"
"R$3,105"
"R$9,003"
"R$1,568"
"R$1,820"
"R$5,024"
"R$10,330"
"R$22,610"
"R$1,287"
"R$2,481"
"R$8,263"
"R$6,916"
"R$4,244"
"R$8,690"
"R$6,970"
"R$12,780"
"R$2,992"
"R$4,684"
"R$7,927"
"R$2,437"
"R$2,651"
"R$11,980"
"R$3,836"
"R$2,452"
"R$2,570"
R$932
"R$3,625"
"R$1,592"
"R$3,815"
"R$16,690"
"R$21,980"
"R$9,177"
"R$4,304"
"R$8,107"
"R$10,020"
"R$1,751"
"R$3,188"
"R$4,108"
"R$7,058"
"R$6,561"
"R$1,850"
"R$1,981"
"R$3,033"
"R$4,089"
"R$2,882"
"R$8,434"
"R$3,558"
"R$11,180"
"R$7,735"
"R$9,329"
"R$5,760"
"R$2,010"
"R$10,320"
"R$5,308"
"R$3,438"
"R$12,440"
"R$7,980"
"R$7,368"
"R$5,106"
"R$13,850"
"R$4,237"
"R$2,988"
"R$2,653"
"R$5,622"
"R$5,266"
"R$3,897"
"R$10,500"
"R$1,416"
"R$9,941"
"R$2,632"
"R$2,290"
"R$10,050"
"R$8,114"
"R$1,216"
"R$4,605"
"R$2,423"
"R$13,380"
"R$19,090"
"R$15,030"
"R$2,753"
"R$16,040"
"R$4,899"
"R$3,189"
"R$5,277"
"R$2,031"
"R$3,582"
"R$1,825"
"R$1,699"
"R$1,572"
"R$8,396"
"R$1,917"
"R$4,032"
"R$3,352"
"R$4,601"
"R$5,370"
"R$1,404"
"R$4,999"
"R$4,032"
"R$3,961"
"R$2,991"
"R$13,670"
"R$9,467"
"R$3,218"
"R$1,387"
"R$2,731"
"R$4,860"
"R$4,233"
"R$2,706"
"R$1,930"
"R$7,685"
"R$16,020"
"R$17,380"
"R$1,642"
"R$3,187"
"R$4,963"
"R$2,555"
"R$3,938"
"R$1,357"
"R$10,270"
R$930
"R$3,941"
"R$9,053"
"R$2,984"
"R$9,726"
"R$3,813"
"R$16,270"
"R$5,026"
"R$5,158"
R$957
"R$4,646"
"R$4,741"
"R$4,652"
"R$4,016"
"R$19,840"
"R$10,840"
"R$3,145"
"R$2,957"
"R$5,118"
"R$16,180"
"R$8,663"
"R$5,260"
"R$7,556"
"R$3,592"
"R$3,741"
"R$2,511"
"R$1,798"
"R$20,010"
"R$4,786"
"R$9,568"
"R$3,077"
"R$4,371"
"R$8,600"
"R$4,478"
"R$2,647"
"R$7,206"
"R$1,194"
"R$2,717"
"R$5,931"
"R$5,434"
"R$17,290"
"R$4,220"
"R$2,582"
"R$4,902"
"R$6,341"
"R$3,315"
"R$16,660"
"R$10,560"
"R$4,568"
"R$5,667"
"R$4,145"
"R$5,924"
"R$8,901"
"R$7,435"
"R$9,186"
"R$4,497"
"R$1,845"
"R$2,505"
"R$3,376"
"R$8,512"
"R$3,604"
"R$3,354"
"R$2,476"
"R$1,646"
"R$6,262"
"R$3,184"
"R$8,178"
"R$1,360"
"R$1,864"
"R$1,833"
"R$9,921"
"R$8,725"
"R$1,979"
"R$2,449"
"R$2,871"
"R$3,591"
"R$5,089"
"R$2,167"
"R$4,542"
"R$2,740"
"R$2,669"
"R$10,250"
"R$8,590"
"R$2,009"
"R$5,660"
"R$1,375"
"R$10,150"
"R$11,860"
"R$3,305"
"R$11,900"
"R$6,076"
"R$3,858"
"R$3,518"
"R$5,483"
"R$7,418"
"R$1,996"
"R$2,467"
"R$6,313"
"R$3,267"
"R$5,483"
"R$4,326"
"R$5,575"
"R$5,042"
"R$2,058"
"R$1,848"
"R$5,194"
"R$2,196"
"R$2,524"
"R$2,455"
"R$10,050"
"R$2,326"
"R$2,378"
"R$16,070"
"R$2,049"
"R$6,359"
"R$7,961"
"R$1,486"
"R$1,911"
R$883
"R$2,498"
"R$9,394"
"R$2,031"
"R$25,390"
"R$12,030"
"R$2,973"
"R$3,678"
"R$3,780"
"R$3,295"
"R$2,585"
R$914
"R$1,570"
"R$7,897"
"R$3,034"
"R$4,089"
"R$3,426"
"R$5,459"
"R$6,956"
"R$2,274"
"R$2,087"
"R$10,820"
"R$1,324"
"R$4,813"
"R$3,427"
"R$8,886"
"R$1,243"
"R$8,143"
"R$5,192"
"R$8,044"
"R$7,439"
"R$1,979"
"R$4,833"
"R$6,966"
"R$3,679"
"R$6,079"
"R$4,782"
"R$2,859"
R$887
"R$10,020"
"R$3,218"
"R$9,197"
"R$3,664"
"R$4,859"
"R$10,570"
"R$2,958"
"R$1,275"
"R$13,000"
"R$6,017"
"R$3,184"
"R$2,582"
"R$3,327"
"R$1,225"
"R$3,252"
"R$3,751"
"R$8,471"
"R$10,490"
"R$9,339"
"R$16,820"
"R$1,506"
"R$3,581"
"R$8,943"
"R$3,344"
"R$3,878"
"R$22,350"
"R$8,764"
"R$11,010"
"R$2,103"
R$908
"R$2,192"
"R$3,074"
"R$12,600"
"R$2,927"
"R$3,833"
"R$3,610"
"R$1,420"
"R$3,732"
"R$4,670"
"R$1,971"
"R$2,959"
"R$16,890"
"R$10,200"
"R$6,868"
"R$12,850"
"R$5,548"
"R$4,020"
"R$3,717"
"R$19,630"
"R$3,445"
"R$8,742"
"R$1,508"
"R$2,552"
"R$3,389"
"R$4,805"
"R$1,272"
"R$4,955"
"R$3,980"
"R$2,218"
"R$7,420"
"R$5,756"
"R$3,255"
"R$15,610"
"R$1,726"
"R$2,043"
"R$1,880"
"R$3,046"
"R$6,566"
"R$4,141"
"R$2,351"
"R$6,925"
"R$7,146"
"R$17,440"
"R$3,110"
"R$4,314"
"R$2,273"
"R$6,038"
"R$10,370"
"R$3,294"
"R$13,690"
"R$8,119"
"R$8,558"
"R$7,821"
"R$2,402"
"R$7,434"
"R$8,900"
"R$3,143"
"R$4,503"
"R$6,087"
"R$6,298"
"R$9,426"
"R$2,352"
"R$8,497"
"R$1,082"
"R$1,998"
"R$1,184"
"R$2,564"
"R$1,777"
"R$2,388"
"R$1,742"
"R$2,123"
"R$5,595"
"R$1,244"
"R$2,250"
"R$4,144"
"R$4,828"
"R$3,707"
"R$6,347"
"R$3,593"
"R$2,226"
"R$2,122"
"R$6,222"
"R$16,470"
"R$4,089"
"R$4,290"
"R$12,270"
"R$4,083"
"R$17,010"
R$809
"R$1,208"
"R$316,900"
"R$19,520"
"R$10,040"
"R$5,242"
"R$2,375"
"R$10,250"
"R$1,572"
"R$13,700"
"R$5,375"
"R$19,800"
"R$1,451"
"R$1,846"
"R$1,642"
"R$5,519"
"R$5,789"
"R$5,583"
"R$3,959"
"R$4,248"
"R$2,117"
"R$8,805"
"R$2,375"
"R$1,851"
"R$5,813"
"R$5,081"
"R$1,121"
"R$6,252"
"R$7,225"
"R$3,396"
"R$1,779"
"R$10,530"
"R$2,834"
"R$4,425"
"R$5,234"
"R$1,303"
"R$3,530"
"R$8,687"
"R$1,431"
"R$4,212"
"R$1,813"
"R$1,588"
"R$4,034"
"R$17,990"
"R$2,779"
"R$1,871"
"R$28,310"
"R$20,290"
"R$2,911"
"R$5,018"
"R$4,089"
"R$8,273"
"R$3,866"
"R$1,112"
"R$2,237"
"R$10,780"
"R$3,420"
"R$4,314"
"R$2,779"
"R$4,438"
"R$2,568"
"R$1,487"
"R$3,006"
"R$1,608"
"R$17,150"
"R$1,671"
"R$4,051"
"R$6,423"
"R$8,832"
"R$17,270"
"R$2,101"
"R$2,110"
"R$1,855"
"R$21,010"
"R$3,517"
"R$5,460"
"R$2,416"
"R$10,750"
"R$5,557"
"R$14,430"
"R$3,632"
"R$10,650"
"R$1,197"
"R$6,281"
"R$2,102"
"R$6,205"
"R$2,555"
"R$5,670"
"R$1,289"
"R$1,857"
R$792
"R$12,850"
"R$3,446"
R$809
"R$9,991"
"R$6,227"
"R$6,320"
"R$16,840"
"R$2,284"
"R$2,895"
"R$11,800"
"R$9,589"
"R$1,317"
"R$4,708"
"R$7,704"
"R$10,130"
"R$23,780"
"R$5,209"
"R$2,105"
"R$15,220"
"R$4,120"
"R$2,010"
"R$1,675"
"R$10,190"
"R$3,339"
"R$11,030"
"R$1,959"
"R$8,599"
"R$8,781"
"R$2,487"
"R$6,583"
"R$2,640"
"R$8,002"
"R$3,880"
"R$6,321"
"R$2,540"
"R$3,316"
"R$2,216"
"R$3,175"
"R$3,368"
"R$1,574"
R$973
"R$1,965"
"R$2,538"
"R$11,110"
"R$3,519"
"R$7,146"
"R$16,400"
"R$2,205"
"R$9,744"
"R$2,959"
"R$2,235"
"R$1,570"
"R$1,420"
"R$4,998"
"R$2,716"
"R$6,511"
"R$4,715"
R$817
"R$7,919"
"R$2,325"
"R$4,195"
"R$18,370"
"R$3,235"
"R$2,021"
"R$5,548"
"R$2,289"
"R$7,553"
"R$7,361"
"R$1,252"
"R$3,993"
"R$16,460"
"R$13,670"
"R$6,250"
"R$19,060"
"R$4,232"
"R$3,262"
"R$3,198"
"R$3,604"
"R$4,271"
"R$4,836"
"R$4,491"
"R$8,029"
"R$1,047"
"R$17,950"
"R$8,265"
"R$10,150"
"R$9,414"
"R$1,852"
"R$4,620"
"R$4,061"
"R$13,340"
"R$3,138"
"R$17,170"
"R$11,950"
"R$19,470"
"R$7,307"
"R$21,890"
"R$4,545"
"R$1,413"
"R$1,264"
"R$4,568"
"R$1,023"
"R$4,012"
"R$5,078"
"R$1,815"
"R$5,111"
"R$3,786"
"R$2,912"
"R$1,050"
"R$11,250"
"R$2,812"
"R$3,138"
"R$1,286"
"R$5,295"
"R$1,412"
"R$5,867"
"R$1,304"
"R$3,092"
"R$2,170"
"R$6,915"
"R$9,664"
"R$15,580"
"R$1,606"
"R$4,809"
R$884
"R$3,081"
"R$7,233"
"R$7,336"
"R$1,593"
"R$10,700"
"R$2,989"
"R$10,510"
"R$8,287"
"R$2,763"
"R$10,290"
"R$5,768"
"R$5,326"
"R$1,715"
"R$5,440"
R$677
"R$4,651"
"R$3,245"
"R$3,459"
"R$21,110"
"R$12,700"
R$736
"R$14,360"
"R$5,293"
"R$1,583"
"R$5,871"
"R$2,898"
"R$1,818"
"R$1,245"
"R$2,487"
"R$2,755"
"R$2,076"
"R$3,071"
"R$14,440"
"R$2,999"
"R$2,699"
"R$3,795"
"R$2,426"
"R$4,612"
"R$1,999"
"R$8,351"
"R$8,730"
"R$3,057"
"R$1,780"
"R$3,838"
"R$1,842"
"R$5,299"
"R$5,279"
"R$14,990"
"R$3,775"
"R$4,178"
"R$1,674"
"R$1,867"
"R$4,340"
"R$4,404"
"R$2,249"
"R$7,306"
"R$2,806"
"R$4,671"
"R$6,268"
"R$3,083"
"R$3,156"
"R$4,085"
"R$8,881"
"R$3,041"
"R$14,530"
"R$4,852"
"R$4,818"
"R$6,905"
"R$3,868"
"R$2,439"
"R$2,092"
"R$9,887"
"R$6,877"
"R$4,561"
R$998
"R$1,530"
"R$2,184"
"R$3,381"
"R$8,003"
"R$1,148"
"R$5,506"
"R$1,501"
"R$4,567"
"R$2,555"
"R$1,126"
"R$3,988"
"R$2,806"
"R$1,809"
"R$2,508"
"R$1,161"
"R$11,050"
"R$10,790"
"R$6,776"
"R$3,784"
"R$2,980"
"R$2,254"
"R$13,360"
"R$3,474"
"R$4,089"
"R$3,828"
"R$6,293"
"R$6,033"
"R$3,414"
"R$3,699"
"R$7,579"
"R$2,499"
"R$3,039"
"R$3,910"
"R$3,600"
"R$3,666"
"R$3,946"
"R$13,070"
"R$20,830"
"R$5,499"
"R$18,080"
"R$11,420"
"R$13,100"
"R$3,366"
"R$1,898"
"R$12,900"
"R$1,817"
"R$7,460"
"R$4,264"
"R$7,634"
"R$1,971"
"R$1,699"
R$762
"R$3,938"
"R$6,028"
"R$11,670"
R$871
"R$2,315"
"R$2,324"
"R$1,916"
"R$13,150"
"R$14,550"
"R$8,377"
"R$1,109"
"R$1,554"
"R$7,014"
"R$7,324"
"R$4,878"
"R$14,200"
"R$2,056"
"R$4,491"
"R$3,706"
"R$7,570"
"R$9,238"
"R$2,072"
"R$1,215"
"R$3,452"
"R$15,000"
"R$10,550"
"R$2,555"
"R$6,091"
"R$1,263"
"R$8,035"
"R$2,167"
"R$3,048"
"R$10,450"
"R$2,732"
"R$2,344"
"R$2,119"
R$880
"R$17,230"
"R$2,688"
"R$3,655"
"R$4,270"
"R$2,997"
"R$4,719"
"R$3,134"
"R$7,751"
"R$4,807"
"R$7,880"
"R$1,937"
"R$3,007"
"R$2,281"
"R$2,547"
"R$2,619"
"R$2,268"
R$935
"R$12,810"
"R$5,559"
"R$3,852"
"R$6,466"
"R$8,191"
"R$12,020"
"R$17,820"
"R$1,111"
"R$3,931"
"R$18,360"
"R$3,784"
"R$3,719"
"R$6,783"
"R$8,848"
"R$2,903"
"R$2,558"
"R$3,589"
"R$10,530"
"R$3,068"
"R$12,930"
"R$2,511"
"R$5,751"
"R$3,428"
"R$13,120"
"R$10,080"
"R$2,490"
"R$18,960"
"R$1,251"
"R$3,386"
"R$7,324"
"R$3,603"
"R$1,284"
"R$1,993"
"R$1,472"
"R$13,310"
"R$9,832"
"R$1,774"
"R$5,792"
"R$7,063"
"R$2,833"
"R$2,218"
"R$3,553"
"R$5,176"
"R$3,000"
"R$4,892"
"R$11,950"
"R$2,351"
"R$1,923"
"R$4,644"
"R$3,649"
"R$15,520"
"R$7,743"
"R$3,539"
"R$13,880"
R$997
"R$2,525"
"R$2,030"
"R$2,872"
R$801
"R$1,821"
"R$5,228"
"R$6,279"
R$884
"R$1,738"
"R$3,840"
"R$10,740"
"R$3,216"
"R$14,400"
"R$4,693"
"R$4,300"
"R$3,146"
"R$4,155"
"R$6,569"
"R$5,576"
"R$3,046"
"R$12,950"
"R$1,904"
"R$11,310"
"R$1,572"
"R$3,575"
"R$6,936"
"R$3,540"
"R$4,425"
"R$1,518"
"R$4,405"
"R$9,071"
"R$1,671"
"R$2,985"
"R$2,821"
"R$6,475"
"R$3,703"
"R$1,079"
"R$1,674"
"R$3,486"
"R$9,566"
"R$13,560"
"R$12,730"
"R$3,046"
"R$13,270"
"R$3,864"
"R$1,218"
"R$23,690"
"R$5,054"
"R$2,165"
"R$4,128"
"R$5,525"
"R$11,490"
"R$9,239"
"R$9,603"
"R$2,217"
"R$7,417"
"R$2,118"
"R$10,100"
"R$1,266"
"R$10,790"
"R$13,700"
"R$3,180"
"R$5,094"
"R$2,198"
"R$8,259"
"R$3,509"
"R$11,210"
"R$12,260"
"R$4,500"
"R$2,496"
"R$1,599"
"R$1,816"
"R$2,039"
"R$1,591"
"R$2,837"
"R$2,549"
"R$3,278"
"R$6,230"
"R$6,042"
"R$2,072"
"R$2,899"
"R$9,627"
"R$2,480"
"R$10,940"
"R$2,704"
"R$1,181"
"R$6,166"
"R$1,626"
"R$4,198"
"R$4,752"
"R$5,951"
"R$2,325"
"R$3,427"
"R$15,290"
"R$10,210"
"R$3,298"
"R$8,989"
"R$10,190"
"R$6,704"
"R$2,398"
"R$7,417"
"R$6,708"
"R$1,197"
"R$3,489"
"R$12,730"
"R$10,140"
"R$6,125"
"R$1,668"
"R$1,926"
"R$2,499"
"R$11,470"
"R$8,246"
"R$1,326"
"R$4,199"
"R$4,395"
"R$8,571"
"R$4,178"
"R$19,380"
"R$2,021"
"R$1,936"
"R$4,161"
"R$15,360"
"R$2,342"
"R$2,176"
"R$9,408"
"R$3,085"
"R$3,672"
"R$4,061"
"R$4,694"
"R$4,441"
"R$1,988"
"R$5,536"
"R$3,751"
"R$2,555"
"R$1,317"
"R$3,661"
"R$3,762"
"R$6,701"
"R$1,100"
"R$2,591"
"R$4,085"
"R$2,549"
"R$2,085"
"R$1,675"
"R$8,281"
"R$11,480"
"R$2,014"
"R$11,080"
"R$3,802"
"R$5,229"
"R$2,329"
"R$3,689"
"R$5,014"
"R$4,631"
"R$2,881"
"R$7,940"
"R$6,462"
"R$7,456"
"R$3,075"
"R$4,933"
"R$5,993"
"R$1,387"
"R$9,396"
"R$4,285"
"R$4,992"
"R$2,361"
"R$5,093"
"R$1,794"
"R$6,853"
"R$6,058"
"R$2,560"
"R$1,050"
"R$2,387"
"R$2,544"
"R$11,210"
"R$4,803"
"R$15,430"
"R$2,702"
"R$2,026"
"R$2,478"
"R$2,820"
"R$11,780"
"R$1,813"
"R$6,214"
"R$2,049"
"R$2,157"
"R$1,001"
"R$2,280"
"R$2,523"
"R$1,515"
"R$11,970"
"R$19,460"
"R$1,325"
"R$11,610"
"R$1,422"
"R$1,295"
"R$12,520"
"R$6,800"
"R$4,616"
"R$5,296"
"R$10,900"
"R$14,890"
"R$2,233"
"R$11,920"
"R$19,150"
"R$1,719"
"R$2,419"
"R$16,660"
"R$12,000"
"R$7,969"
"R$9,126"
"R$3,881"
"R$5,341"
"R$2,017"
"R$7,106"
"R$1,948"
"R$4,801"
"R$16,810"
"R$2,040"
"R$16,230"
"R$2,434"
"R$3,846"
"R$6,849"
"R$8,224"
"R$2,214"
"R$2,396"
"R$4,208"
R$841
"R$1,496"
"R$5,659"
"R$5,274"
"R$3,026"
"R$1,764"
"R$8,080"
"R$6,865"
"R$1,609"
"R$7,845"
"R$6,275"
"R$2,242"
"R$2,626"
R$919
"R$2,924"
"R$222,100"
R$809
"R$10,110"
"R$3,982"
"R$6,086"
"R$2,467"
"R$15,540"
"R$3,708"
"R$4,564"
"R$4,126"
"R$3,408"
"R$4,040"
"R$4,717"
"R$2,120"
R$897
"R$4,907"
"R$18,220"
"R$14,220"
"R$1,980"
"R$3,340"
"R$1,370"
"R$3,692"
"R$2,748"
"R$8,970"
"R$2,087"
"R$2,777"
"R$5,158"
"R$1,242"
"R$7,799"
"R$1,940"
R$803
"R$4,689"
"R$22,630"
"R$1,588"
"R$7,307"
"R$1,513"
"R$3,932"
"R$1,794"
"R$2,097"
"R$2,425"
"R$15,190"
R$975
"R$2,197"
"R$2,423"
"R$9,383"
"R$4,470"
"R$2,254"
"R$2,082"
"R$4,309"
"R$5,053"
"R$3,651"
"R$1,712"
"R$2,401"
"R$1,941"
"R$3,326"
"R$1,764"
"R$1,742"
"R$6,570"
"R$2,219"
"R$1,530"
"R$4,130"
"R$2,173"
"R$3,547"
"R$4,045"
"R$3,798"
"R$7,265"
"R$2,383"
"R$8,665"
"R$2,028"
"R$2,556"
"R$5,249"
"R$3,210"
"R$15,780"
"R$1,448"
"R$9,970"
"R$9,129"
R$993
"R$8,011"
"R$54,430"
"R$10,530"
"R$10,670"
"R$2,026"
"R$1,597"
"R$1,357"
"R$7,851"
"R$3,710"
"R$3,414"
"R$8,647"
"R$4,085"
R$870
"R$14,290"
"R$7,658"
"R$3,849"
"R$2,141"
"R$8,086"
"R$2,666"
"R$9,573"
"R$6,201"
"R$2,460"
"R$2,020"
"R$20,250"
"R$1,396"
"R$17,620"
"R$4,448"
"R$3,119"
"R$13,610"
"R$5,264"
"R$12,550"
"R$7,476"
"R$1,882"
"R$2,981"
"R$13,270"
"R$11,900"
"R$8,355"
"R$19,000"
"R$1,697"
"R$2,012"
"R$9,793"
"R$4,215"
"R$7,234"
"R$14,450"
"R$17,030"
"R$1,939"
"R$1,739"
"R$10,100"
"R$7,052"
"R$7,494"
"R$1,990"
"R$1,968"
"R$4,089"
"R$5,939"
"R$2,019"
"R$4,388"
"R$4,281"
"R$3,194"
"R$4,045"
"R$1,783"
"R$1,063"
"R$3,041"
"R$1,475"
"R$1,943"
"R$9,063"
"R$10,240"
"R$8,165"
"R$2,581"
"R$1,378"
R$791
"R$5,841"
"R$2,171"
"R$2,640"
"R$11,940"
"R$6,308"
"R$2,743"
"R$1,837"
"R$4,185"
"R$2,176"
"R$2,248"
"R$7,920"
"R$2,739"
"R$10,420"
"R$12,650"
"R$7,258"
"R$10,960"
"R$7,902"
"R$16,350"
"R$2,225"
"R$9,218"
"R$2,514"
"R$11,430"
"R$8,057"
"R$3,852"
"R$6,517"
"R$7,648"
"R$3,825"
"R$8,797"
"R$2,657"
"R$10,520"
"R$2,476"
"R$3,028"
"R$11,290"
"R$6,556"
"R$4,079"
"R$2,595"
"R$7,379"
"R$1,121"
"R$1,458"
"R$1,771"
"R$2,674"
"R$13,340"
"R$3,549"
"R$5,416"
"R$6,140"
"R$3,562"
"R$1,099"
"R$8,269"
"R$1,056"
"R$10,470"
"R$2,266"
"R$18,990"
"R$1,578"
"R$2,326"
"R$5,651"
"R$5,372"
"R$4,204"
"R$11,760"
"R$4,019"
"R$1,773"
"R$6,275"
"R$2,832"
"R$17,500"
"R$11,510"
"R$1,251"
"R$4,438"
"R$5,606"
R$925
"R$18,860"
"R$1,303"
"R$2,529"
"R$7,068"
"R$1,600"
"R$4,082"
"R$16,090"
"R$14,740"
"R$2,564"
"R$8,400"
"R$4,609"
"R$13,210"
"R$3,013"
"R$10,030"
